time,close,Volume,K,RSI,Volume delta for the bar,Up volume for the bar,Dn volume for the bar,Total volume
2022-10-30T10:00:00+01:00,20683.5,5449.98,33.43784513,45.10291979,-1215.56,2117.21,-3332.77,5449.98
2022-10-30T11:00:00+01:00,20676.5,3286.921,9.735751552,44.67684469,-184.729,1551.096,-1735.825,3286.921
2022-10-30T12:00:00+01:00,20762.5,4120.89,14.05718868,50.82331574,1307.89,2714.39,-1406.5,4120.89
2022-10-30T13:00:00+01:00,20718.5,3401.35,21.40951203,47.89162993,-856.192,1272.579,-2128.771,3401.35
2022-10-30T14:00:00+01:00,20641,4442.276,21.40951203,43.16825291,-1569.866,1436.205,-3006.071,4442.276
2022-10-30T15:00:00+01:00,20724.5,3471.999,19.44705599,49.00402533,688.669,2080.334,-1391.665,3471.999
2022-10-30T16:00:00+01:00,20670,2690.23,17.35247397,45.70514089,-545.41,1072.41,-1617.82,2690.23
2022-10-30T17:00:00+01:00,20588,5288.734,17.35247397,41.21003092,-1074.81,2106.962,-3181.772,5288.734
2022-10-30T18:00:00+01:00,20650.5,4153.373,13.37133644,45.60153006,1639.479,2896.426,-1256.947,4153.373
2022-10-30T19:00:00+01:00,20664.5,1591.352,18.00617977,46.56441161,262.074,926.713,-664.639,1591.352
2022-10-30T20:00:00+01:00,20631,1615.796,24.14582672,44.53312678,-589.358,513.219,-1102.577,1615.796
2022-10-30T21:00:00+01:00,20668,2364.691,29.8634214,47.26916976,548.349,1456.52,-908.171,2364.691
2022-10-30T22:00:00+01:00,20674.5,1136.275,42.66578783,47.75671623,77.901,607.088,-529.187,1136.275
2022-10-30T23:00:00+01:00,20579,6940.281,38.0927689,41.66184417,-306.747,3316.767,-3623.514,6940.281
2022-10-31T00:00:00+01:00,20613.5,2477.33,35.39673513,44.42139371,276.54,1376.935,-1100.395,2477.33
2022-10-31T01:00:00+01:00,20530,4713.195,12.70178404,39.54569585,-535.713,2088.741,-2624.454,4713.195
2022-10-31T02:00:00+01:00,20517.5,4897.686,11.13515602,38.85809823,-1246.458,1825.614,-3072.072,4897.686
2022-10-31T03:00:00+01:00,20460.5,4097.462,0,35.80119173,-174.086,1961.688,-2135.774,4097.462
2022-10-31T04:00:00+01:00,20508,2085.588,10.68846689,40.03473322,650.542,1368.065,-717.523,2085.588
2022-10-31T05:00:00+01:00,20549.5,2349.65,32.25953005,43.53799295,450.99,1400.32,-949.33,2349.65
2022-10-31T06:00:00+01:00,20531.5,2065.978,50.60605376,42.38146114,-419.758,823.11,-1242.868,2065.978
2022-10-31T07:00:00+01:00,20504,3166.751,53.31596804,40.60673196,-603.027,1281.862,-1884.889,3166.751
2022-10-31T08:00:00+01:00,20534.5,1812.33,53.03115082,43.43583878,423.354,1117.842,-694.488,1812.33
2022-10-31T09:00:00+01:00,20485,2969.603,46.66342943,40.09757767,-190.607,1389.498,-1580.105,2969.603
2022-10-31T10:00:00+01:00,20705.5,9249.243,66.59838159,56.23372237,6252.019,7750.631,-1498.612,9249.243
2022-10-31T11:00:00+01:00,20740.5,10482.484,78.64546899,58.16030669,1580,6031.242,-4451.242,10482.484
2022-10-31T12:00:00+01:00,20718.5,4620.487,97.49108185,56.47739101,461.245,2540.866,-2079.621,4620.487
2022-10-31T13:00:00+01:00,20691,5921.214,91.82546145,54.35995895,-908.278,2506.468,-3414.746,5921.214
2022-10-31T14:00:00+01:00,20318,18603.256,58.49212811,35.12440619,-13755.73,2423.763,-16179.493,18603.256
2022-10-31T15:00:00+01:00,20332.5,20187.18,29.03808309,36.07143751,-2336.358,8925.411,-11261.769,20187.18
2022-10-31T16:00:00+01:00,20392.5,7804.84,8.390750127,39.97602941,1852.326,4828.583,-2976.257,7804.84
2022-10-31T17:00:00+01:00,20367,10401.744,13.8380401,38.88890308,762.638,5582.191,-4819.553,10401.744
2022-10-31T18:00:00+01:00,20365,2961.131,17.78599911,38.79978124,-36.027,1462.552,-1498.579,2961.131
2022-10-31T19:00:00+01:00,20419.5,3354.755,21.66439423,42.65629914,1112.347,2233.551,-1121.204,3354.755
2022-10-31T20:00:00+01:00,20356.5,2756.319,22.62605443,39.55348434,-791.207,982.556,-1773.763,2756.319
2022-10-31T21:00:00+01:00,20392.5,2388.172,27.46421605,42.14332353,24.416,1206.294,-1181.878,2388.172
2022-10-31T22:00:00+01:00,20399,1231.008,27.41363686,42.62134503,163.314,697.161,-533.847,1231.008
2022-10-31T23:00:00+01:00,20463.5,3132.209,38.58889956,47.27645152,478.415,1805.312,-1326.897,3132.209
2022-11-01T00:00:00+01:00,20480,2500.809,47.68450823,48.42908962,342.153,1421.481,-1079.328,2500.809
2022-11-01T01:00:00+01:00,20444.5,2762.497,53.96086179,46.09421353,-152.519,1304.989,-1457.508,2762.497
2022-11-01T02:00:00+01:00,20498.5,2585.727,62.22386406,50.0399703,450.717,1518.222,-1067.505,2585.727
2022-11-01T03:00:00+01:00,20566,2891.007,76.30509793,54.52121326,1302.931,2096.969,-794.038,2891.007
2022-11-01T04:00:00+01:00,20475.5,2346.716,81.21935217,48.26976709,-284.176,1031.27,-1315.446,2346.716
2022-11-01T05:00:00+01:00,20488,1776.017,77.29013358,49.13725002,23.083,899.55,-876.467,1776.017
2022-11-01T06:00:00+01:00,20520,1890.373,70.64020055,51.38481916,325.233,1107.803,-782.57,1890.373
2022-11-01T07:00:00+01:00,20614.5,6203.082,81.93473019,57.37505071,1862.54,4032.811,-2170.271,6203.082
2022-11-01T08:00:00+01:00,20589.5,2914.734,89.71061254,55.42922735,-349.302,1282.716,-1632.018,2914.734
2022-11-01T09:00:00+01:00,20570.5,1982.767,89.9210804,53.93221004,-121.385,930.691,-1052.076,1982.767
2022-11-01T10:00:00+01:00,20585,6178.549,84.57588839,54.93255552,797.253,3487.901,-2690.648,6178.549
2022-11-01T11:00:00+01:00,20607.5,3227.65,86.26239941,56.51065615,419.804,1823.727,-1403.923,3227.65
2022-11-01T12:00:00+01:00,20518,5199.731,68.36728217,49.13961685,-1620.017,1789.857,-3409.874,5199.731
2022-11-01T13:00:00+01:00,20535.5,3416.784,53.39531499,50.49921376,-89.722,1663.531,-1753.253,3416.784
2022-11-01T14:00:00+01:00,20417,9366.358,22.01492506,42.26096443,-2378.218,3494.07,-5872.288,9366.358
2022-11-01T15:00:00+01:00,20393.5,11001.995,13.01617414,40.83814269,-889.761,5056.117,-5945.878,11001.995
2022-11-01T16:00:00+01:00,20438,2985.475,7.661532024,44.6390842,251.803,1618.639,-1366.836,2985.475
2022-11-01T17:00:00+01:00,20401,5216.87,10.42838962,42.21080078,811.594,3014.232,-2202.638,5216.87
2022-11-01T18:00:00+01:00,20430.5,1863.601,18.39322884,44.7895571,428.913,1146.257,-717.344,1863.601
2022-11-01T19:00:00+01:00,20459.5,2004.079,23.71675995,47.28012653,500.803,1252.441,-751.638,2004.079
2022-11-01T20:00:00+01:00,20441,2510.295,31.07023334,45.85891218,10.585,1260.44,-1249.855,2510.295
2022-11-01T21:00:00+01:00,20473.5,1514.098,39.98006386,48.77219735,51.836,782.967,-731.131,1514.098
2022-11-01T22:00:00+01:00,20443,1516.319,38.51945206,46.25665624,127.483,821.901,-694.418,1516.319
2022-11-01T23:00:00+01:00,20464.5,2024.318,44.23049458,48.28166513,243.176,1133.747,-890.571,2024.318
2022-11-02T00:00:00+01:00,20472.5,1570.917,44.82331717,49.05092794,323.173,947.045,-623.872,1570.917
2022-11-02T01:00:00+01:00,20505,3899.779,66.63219918,52.16382466,130.895,2015.337,-1884.442,3899.779
2022-11-02T02:00:00+01:00,20498,1523.826,81.98879969,51.43489495,-181.994,670.916,-852.91,1523.826
2022-11-02T03:00:00+01:00,20503,1832.463,97.22936762,51.95137534,49.237,940.85,-891.613,1832.463
2022-11-02T04:00:00+01:00,20510,2062.845,97.22936762,52.70962973,563.311,1313.078,-749.767,2062.845
2022-11-02T05:00:00+01:00,20509,1219.729,98.96940942,52.58196896,272.759,746.244,-473.485,1219.729
2022-11-02T06:00:00+01:00,20475.5,2232.065,85.77433694,48.35670641,-30.375,1100.845,-1131.22,2232.065
2022-11-02T07:00:00+01:00,20465.5,1417.627,62.32920381,47.13901501,-296.845,560.391,-857.236,1417.627
2022-11-02T08:00:00+01:00,20419.5,5629.075,29.40118797,41.91084764,-1933.325,1847.875,-3781.2,5629.075
2022-11-02T09:00:00+01:00,20491.5,2528.86,38.13013586,51.06020291,672.316,1600.588,-928.272,2528.86
2022-11-02T10:00:00+01:00,20454,3770.102,43.69008555,46.91548378,-613.732,1578.185,-2191.917,3770.102
2022-11-02T11:00:00+01:00,20399.5,5580.012,43.69008555,41.62693059,-928.634,2325.689,-3254.323,5580.012
2022-11-02T12:00:00+01:00,20424.5,2497.759,24.70918834,44.70604967,544.701,1521.23,-976.529,2497.759
2022-11-02T13:00:00+01:00,20387.5,3369.254,9.261038437,41.23893803,-1186.152,1091.551,-2277.703,3369.254
2022-11-02T14:00:00+01:00,20391,3106.406,10.59952391,41.69953866,-48.296,1529.055,-1577.351,3106.406
2022-11-02T15:00:00+01:00,20425,2835.683,15.51691279,46.11802908,607.149,1721.416,-1114.267,2835.683
2022-11-02T16:00:00+01:00,20399,1868.425,21.82221431,43.40872312,-68.815,899.805,-968.62,1868.425
2022-11-02T17:00:00+01:00,20518,5513.244,53.81706216,56.11598466,1721.68,3617.462,-1895.782,5513.244
2022-11-02T18:00:00+01:00,20433.5,8710.281,54.54621771,47.89236219,-1690.359,3509.961,-5200.32,8710.281
2022-11-02T19:00:00+01:00,20450,71790.947,66.63886036,49.45015023,17937.341,44864.144,-26926.803,71790.947
2022-11-02T20:00:00+01:00,20240,26105.07,33.30552702,35.07705891,1391.674,13748.372,-12356.698,26105.07
2022-11-02T21:00:00+01:00,20164.5,9578.207,18.39794417,31.5288951,-2788.393,3394.907,-6183.3,9578.207
2022-11-02T22:00:00+01:00,20144,6252.975,-2.37E-15,30.62311769,-803.933,2724.521,-3528.454,6252.975
2022-11-02T23:00:00+01:00,20100.5,5361.119,-2.37E-15,28.73657019,-206.309,2577.405,-2783.714,5361.119
2022-11-03T00:00:00+01:00,20143.5,2945.919,5.339699384,33.12250546,459.013,1702.466,-1243.453,2945.919
2022-11-03T01:00:00+01:00,20190,3968.126,16.12488124,37.59532912,1490.95,2729.538,-1238.588,3968.126
2022-11-03T02:00:00+01:00,20291,6172.292,37.18791865,46.03737912,2033.222,4102.757,-2069.535,6172.292
2022-11-03T03:00:00+01:00,20269.5,3046.632,51.22534829,44.65260359,-722.462,1162.085,-1884.547,3046.632
2022-11-03T04:00:00+01:00,20296,1800.508,62.40437652,46.77758654,188.828,994.668,-805.84,1800.508
2022-11-03T05:00:00+01:00,20346,4584.703,67.9946786,50.62915505,108.367,2346.535,-2238.168,4584.703
2022-11-03T06:00:00+01:00,20363.5,1789.354,76.86689093,51.94008295,227.534,1008.444,-780.91,1789.354
2022-11-03T07:00:00+01:00,20303,1978.447,81.52332605,47.26734462,-872.663,552.892,-1425.555,1978.447
2022-11-03T08:00:00+01:00,20291,2286.6,80.21036921,46.37614695,-66.402,1110.099,-1176.501,2286.6
2022-11-03T09:00:00+01:00,20283.5,3529.641,76.46653736,45.79498727,53.531,1791.586,-1738.055,3529.641
2022-11-03T10:00:00+01:00,20308,2313.326,77.63930426,48.08371397,183.168,1248.247,-1065.079,2313.326
2022-11-03T11:00:00+01:00,20256.5,2282.157,74.0659321,43.88870335,-515.971,883.093,-1399.064,2282.157
2022-11-03T12:00:00+01:00,20119.5,10889.53,58.72012954,35.11269149,-5754.156,2567.687,-8321.843,10889.53
2022-11-03T13:00:00+01:00,20101.5,7889.519,32.74075237,34.14657776,958.623,4424.071,-3465.448,7889.519
2022-11-03T14:00:00+01:00,20093,7942.125,10.97374189,33.67537515,609.853,4275.989,-3666.136,7942.125
2022-11-03T15:00:00+01:00,20307.5,13587.714,34.82708081,51.76458424,3405.42,8496.567,-5091.147,13587.714
2022-11-03T16:00:00+01:00,20244,5309.958,58.46882824,47.62364796,-1292.49,2008.734,-3301.224,5309.958
2022-11-03T17:00:00+01:00,20284.5,3417.967,88.90316271,50.35160194,852.753,2135.36,-1282.607,3417.967
2022-11-03T18:00:00+01:00,20219.5,2407.744,78.73537059,46.19323168,-908.498,749.623,-1658.121,2407.744
2022-11-03T19:00:00+01:00,20237.5,2230.032,78.48526482,47.48660469,9.362,1119.697,-1110.335,2230.032
